planet_name,koi_period,koi_duration,koi_depth,koi_prad,koi_srad,koi_model_snr,koi_impact,koi_steff,koi_slogg,koi_teq,koi_insol,koi_disposition
4281023,230.385488,3.134,568.1,10.13,4.331,9.3,0.2423,5024.0,3.241,522.0,17.57,FALSE POSITIVE
4281700,222.84909312,2.43,,,,,,,,,,FALSE POSITIVE
4346339,493.74242,5.685,506.1,7.15,3.243,12.4,0.2377,5015.0,3.429,358.0,3.9,CANDIDATE
4365461,1.714414962,5.17207,110130.0,116.92,1.613,6485.8,1.181,6351.0,4.126,2042.0,4099.19,FALSE POSITIVE
4366923,646.28789332,5.39144,58605.0,43.47,1.777,1107.1,0.004,6582.0,4.069,304.0,2.03,FALSE POSITIVE
4449752,290.438547,12.85,212.9,1.11,0.775,11.9,0.0916,5392.0,4.557,235.0,0.72,FALSE POSITIVE
4455763,0.766298172,1.78462,19401.0,15.64,0.996,368.9,0.813,6267.0,4.431,2163.0,5154.54,FALSE POSITIVE
5563057,1.049468616,4.848,22.0,0.84,1.667,22.8,0.731,7479.0,4.162,2808.0,14709.49,FALSE POSITIVE
5565261,2.362348096,3.5979,724.7,89.55,3.293,103.6,1.219,5088.0,3.502,2104.0,4625.06,FALSE POSITIVE
5602409,136.830243,2.956,464.3,17.22,8.038,8.4,0.3813,5096.0,3.007,764.0,80.57,FALSE POSITIVE
5603270,103.284757,1.674,78.4,1.96,2.101,5.5,0.6314,6185.0,3.878,583.0,27.31,FALSE POSITIVE
5612111,36.1904638,1.919,263.3,1.69,1.033,6.8,0.2147,6210.0,4.45,592.0,29.08,FALSE POSITIVE
5616628,419.75224,4.154,754.0,2.82,1.016,6.3,0.3316,6137.0,4.457,257.0,1.03,FALSE POSITIVE
5623137,419.95929,13.86,196.2,1.53,1.068,5.9,0.4834,5953.0,4.314,266.0,1.18,FALSE POSITIVE
6611779,206.309658,1.498,277.1,2.36,1.267,8.3,0.8152,6028.0,4.241,361.0,4.01,FALSE POSITIVE
6612411,8.46184728,35.525,411.2,4.92,1.913,142.4,0.965,7663.0,4.087,1511.0,1233.13,FALSE POSITIVE
6612973,681.01756,8.74,133.9,1.69,1.435,9.2,0.362,6295.0,4.091,274.0,1.33,FALSE POSITIVE
6615600,2.19509634,1.796,227.7,1.32,0.878,14.3,0.173,5799.0,4.539,1324.0,725.21,FALSE POSITIVE
6634112,9.942228056,2.45451,31068.0,22.15,0.843,1073.3,0.93,5268.0,4.475,740.0,70.93,CANDIDATE
6635813,141.00582791,3.0,,,,,,,,,,FALSE POSITIVE
6675757,22.2903562,1.623,130.4,1.13,1.0,8.1,0.028,5597.0,4.418,632.0,37.67,CANDIDATE
6677415,73.9239955,1.699,634.0,1.64,0.658,6.1,0.2907,5040.0,4.652,325.0,2.64,FALSE POSITIVE
2309910,1.8437362,21.04,341.1,25.26,1.114,83.4,1.189,6032.0,4.358,1628.0,1655.74,FALSE POSITIVE
2310993,55.180772,9.791,474.6,2.37,1.076,11.5,0.306,6306.0,4.426,531.0,18.79,CANDIDATE
2437209,281.36926,66.892,12435.0,56.94,5.303,135.6,0.038,4818.0,3.125,507.0,15.57,FALSE POSITIVE
2437653,84.6405853,2.657,784.0,1.72,0.63,8.2,0.2541,4386.0,4.629,271.0,1.27,CANDIDATE
2438406,262.71162,7.72,1449.0,3.69,0.99,7.0,0.019,5398.0,4.375,272.0,1.29,FALSE POSITIVE
2452289,6.0353643,9.211,47.2,1.88,2.552,23.4,0.707,7377.0,3.876,1852.0,2779.94,FALSE POSITIVE
2555080,15.2024426,8.11,834.0,113.97,41.367,4.0,0.324,3984.0,1.461,2955.0,18026.22,CANDIDATE
2569488,1.52327807,3.813,924.2,22.88,7.912,78.5,0.026,4477.0,2.633,3461.0,33813.44,FALSE POSITIVE
4459503,260.31119904,3.23,,,,,,,,,,FALSE POSITIVE
4464689,574.37064,11.89,227.6,3.11,1.905,12.0,0.7455,6749.0,3.905,350.0,3.53,FALSE POSITIVE
4469825,253.87706,11.18,265.6,1.81,1.086,5.7,0.3892,6553.0,4.41,334.0,2.95,FALSE POSITIVE
4470888,523.36921,1.007,9918.0,17.45,0.913,8.4,1.0046,6397.0,4.508,240.0,0.78,FALSE POSITIVE
4471313,110.089267,1.575,1018.0,2.4,0.75,5.6,0.2852,5465.0,4.6,322.0,2.54,CANDIDATE
4478142,219.931324,4.818,641.0,2.3,0.912,7.1,0.307,5557.0,4.5,279.0,1.43,CANDIDATE
4484179,385.29212,19.417,218.5,1.57,1.053,15.1,0.0118,6440.0,4.355,290.0,1.68,CANDIDATE
5623839,80.292171,1.936,158.6,1.33,1.049,6.0,0.0606,6188.0,4.42,459.0,10.49,FALSE POSITIVE
5650420,1.049406508,3.0072,447.5,27.45,13.417,61.3,0.112,4745.0,2.425,4913.0,137177.82,FALSE POSITIVE
5650930,455.195496,3.565,293.6,2.09,1.209,8.0,0.054,6478.0,4.29,290.0,1.67,CANDIDATE
5653152,3.58957045,3.418,1221.2,2.49,0.746,53.6,0.002,4608.0,4.559,862.0,131.02,FALSE POSITIVE
5653163,2.40435325,6.825,349.6,24.16,1.0,23.3,1.202,5780.0,4.438,1359.0,806.18,FALSE POSITIVE
5685113,37.078668,4.403,147.4,0.8,0.65,6.9,0.5101,5120.0,4.628,419.0,7.27,FALSE POSITIVE
5697395,50.55398,6.159,199.7,0.94,0.687,7.9,0.1379,4895.0,4.609,367.0,4.29,CANDIDATE
5698524,228.196872,3.525,145.3,1.42,1.138,6.9,0.5034,6425.0,4.331,353.0,3.66,FALSE POSITIVE
6784887,44.714450094,5.7615,90230.0,50.54,0.941,2629.0,1.032,6185.0,4.49,533.0,19.09,FALSE POSITIVE
6805414,200.2350497,23.612,10812.0,10.99,0.997,220.6,0.674,6108.0,4.471,325.0,2.63,CANDIDATE
6864891,40.8801539,5.472,395.8,0.92,0.469,10.0,0.016,3746.0,4.775,265.0,1.17,FALSE POSITIVE
6869373,31.5034587,3.315,210.6,1.17,0.823,8.6,0.053,5269.0,4.567,484.0,13.02,CANDIDATE
6875342,22.2381062,2.68,104.2,1.09,1.055,7.1,0.288,6192.0,4.433,702.0,57.27,CANDIDATE
6879183,20.5477769,4.634,253.8,1.67,1.057,12.1,0.028,5922.0,4.429,690.0,53.65,CANDIDATE
7891264,25.166806,2.111,1350.0,2.72,0.704,7.2,0.65,5013.0,4.574,483.0,12.84,FALSE POSITIVE
6880123,323.972022,1.25,462.0,2.96,1.302,8.7,0.6528,6002.0,4.267,307.0,2.11,FALSE POSITIVE
6891512,1.752562808,6.1245,368000.0,124.23,1.795,5494.6,0.545,5853.0,3.971,2018.0,3915.22,FALSE POSITIVE
2569516,45.5827119,3.193,76.5,2.42,2.715,9.6,0.253,7266.0,3.828,957.0,198.31,FALSE POSITIVE
2570432,1.89140138,9.52,557.6,25.67,0.952,12.4,1.222,5504.0,4.466,1377.0,849.6,FALSE POSITIVE
2574543,6.70258007,4.632,859.0,403.01,13.652,23.0,1.237,4799.0,2.475,2635.0,11398.6,FALSE POSITIVE
2578811,6.2095391,2.752,47.9,30.47,46.169,8.3,0.308,3861.0,1.06,4585.0,104479.02,FALSE POSITIVE
7897936,363.17077,28.26,384.6,9.82,4.842,20.9,0.008,10134.0,3.579,810.0,101.64,FALSE POSITIVE
2582800,615.16033,3.958,267.1,4.48,2.711,5.4,0.1544,7937.0,3.882,430.0,8.08,FALSE POSITIVE
2707916,1.89124738,4.697,410.0,1.2,0.589,17.4,0.452,4615.0,4.66,989.0,225.34,FALSE POSITIVE
2708270,1.89125883,4.656,274.5,23.6,14.894,15.3,0.013,4449.0,2.031,4480.0,95092.9,FALSE POSITIVE
4540508,362.1273,6.719,1098.0,1.68,0.513,6.5,0.0924,3734.0,4.74,132.0,0.07,FALSE POSITIVE
4565943,353.36705,3.279,34.1,2.6,4.35,7.0,0.2481,8892.0,3.592,701.0,57.03,FALSE POSITIVE
